id,host,user,start,end,last.update,duration,duration.min
273374,eruption.ocf.berkeley.edu,ldw,2017-09-12T17:06:02Z,2017-09-12T17:17:21Z,2017-09-12T17:17:21Z,00:11:19,11.32
273396,eruption.ocf.berkeley.edu,asai,2017-09-12T17:18:02Z,2017-09-12T18:55:12Z,2017-09-12T18:55:12Z,01:37:10,97.17
273434,venom.ocf.berkeley.edu,vaibhavj,2017-09-12T17:56:02Z,2017-09-12T18:05:49Z,2017-09-12T18:05:49Z,00:09:47,9.78
273443,madcow.ocf.berkeley.edu,baisang,2017-09-12T18:13:03Z,2017-09-12T19:30:04Z,2017-09-12T19:30:04Z,01:17:01,77.02
273451,cyclone.ocf.berkeley.edu,shasan,2017-09-12T18:39:02Z,2017-09-12T20:03:49Z,2017-09-12T20:03:49Z,01:24:47,84.78
273456,cyanide.ocf.berkeley.edu,raymondng,2017-09-12T18:45:03Z,2017-09-12T19:23:59Z,2017-09-12T19:23:59Z,00:38:56,38.93
273458,firewhirl.ocf.berkeley.edu,mcint,2017-09-12T18:54:01Z,2017-09-13T09:03:51Z,2017-09-13T09:03:51Z,14:09:50,849.83
273462,bigbang.ocf.berkeley.edu,ldw,2017-09-12T19:08:02Z,2017-09-12T20:07:25Z,2017-09-12T20:07:25Z,00:59:23,59.38
273463,blight.ocf.berkeley.edu,dkessler,2017-09-12T19:11:01Z,2017-09-12T19:30:31Z,2017-09-12T19:30:31Z,00:19:30,19.5
273464,outbreak.ocf.berkeley.edu,abizer,2017-09-12T19:11:02Z,2017-09-12T20:06:51Z,2017-09-12T20:06:51Z,00:55:49,55.82
273473,acid.ocf.berkeley.edu,christam,2017-09-12T19:32:02Z,2017-09-12T21:38:02Z,2017-09-12T21:38:02Z,02:06:00,126
273474,surge.ocf.berkeley.edu,vaibhavj,2017-09-12T19:35:03Z,2017-09-12T19:40:25Z,2017-09-12T19:40:25Z,00:05:22,5.37
273477,eruption.ocf.berkeley.edu,chunhaowang,2017-09-12T19:47:01Z,2017-09-12T22:02:31Z,2017-09-12T22:02:31Z,02:15:30,135.5
273480,arsenic.ocf.berkeley.edu,baisang,2017-09-12T19:50:02Z,2017-09-12T20:00:44Z,2017-09-12T20:00:44Z,00:10:42,10.7
273486,sinkhole.ocf.berkeley.edu,vaibhavj,2017-09-12T20:03:02Z,2017-09-12T21:03:45Z,2017-09-12T21:03:45Z,01:00:43,60.72
273488,arsenic.ocf.berkeley.edu,giridhn,2017-09-12T20:04:02Z,2017-09-12T21:04:47Z,2017-09-12T21:04:47Z,01:00:45,60.75
273489,cyclone.ocf.berkeley.edu,kuoh,2017-09-12T20:05:01Z,2017-09-12T20:07:24Z,2017-09-12T20:07:24Z,00:02:23,2.38
273490,famine.ocf.berkeley.edu,trliu,2017-09-12T20:05:02Z,2017-09-12T21:03:40Z,2017-09-12T21:03:40Z,00:58:38,58.63
273493,hurricane.ocf.berkeley.edu,asai,2017-09-12T20:06:03Z,2017-09-12T21:01:47Z,2017-09-12T21:01:47Z,00:55:44,55.73
273494,blizzard.ocf.berkeley.edu,shasan,2017-09-12T20:07:02Z,2017-09-12T23:39:13Z,2017-09-12T23:39:13Z,03:32:11,212.18
273496,cyanide.ocf.berkeley.edu,raymondng,2017-09-12T20:10:03Z,2017-09-12T21:22:02Z,2017-09-12T21:22:02Z,01:11:59,71.98
273497,cyclone.ocf.berkeley.edu,abizer,2017-09-12T20:15:03Z,2017-09-13T06:13:37Z,2017-09-13T06:13:37Z,09:58:34,598.57
273500,destruction.ocf.berkeley.edu,abizer,2017-09-12T20:38:03Z,2017-09-12T20:55:59Z,2017-09-12T20:55:59Z,00:17:56,17.93
273501,famine.ocf.berkeley.edu,vaibhavj,2017-09-12T21:08:02Z,2017-09-12T21:21:02Z,2017-09-12T21:21:02Z,00:13:00,13
273502,cyanide.ocf.berkeley.edu,raymondng,2017-09-12T21:23:02Z,2017-09-12T21:36:57Z,2017-09-12T21:36:57Z,00:13:55,13.92
273503,famine.ocf.berkeley.edu,christam,2017-09-12T21:39:02Z,2017-09-12T21:47:46Z,2017-09-12T21:47:46Z,00:08:44,8.73
273504,famine.ocf.berkeley.edu,christam,2017-09-12T21:48:02Z,2017-09-12T22:34:02Z,2017-09-12T22:34:02Z,00:46:00,46
273505,bigbang.ocf.berkeley.edu,shichenh,2017-09-12T21:54:01Z,2017-09-12T23:31:30Z,2017-09-12T23:31:30Z,01:37:29,97.48
273506,avalanche.ocf.berkeley.edu,chunhaowang,2017-09-12T22:09:02Z,2017-09-12T22:51:24Z,2017-09-12T22:51:24Z,00:42:22,42.37
273507,blight.ocf.berkeley.edu,dkessler,2017-09-12T22:16:03Z,2017-09-12T22:17:27Z,2017-09-12T22:17:27Z,00:01:24,1.4
273508,famine.ocf.berkeley.edu,christam,2017-09-12T22:35:02Z,2017-09-12T22:39:02Z,2017-09-12T22:39:02Z,00:04:00,4
273509,blight.ocf.berkeley.edu,christam,2017-09-12T22:44:03Z,2017-09-13T03:07:00Z,2017-09-13T03:07:00Z,04:22:57,262.95
273510,venom.ocf.berkeley.edu,jvperrin,2017-09-12T22:49:02Z,2017-09-12T22:49:58Z,2017-09-12T22:49:58Z,00:00:56,0.93
273511,chaos.ocf.berkeley.edu,kuoh,2017-09-12T23:14:02Z,2017-09-12T23:14:35Z,2017-09-12T23:14:35Z,00:00:33,0.55
273512,famine.ocf.berkeley.edu,kuoh,2017-09-12T23:16:04Z,2017-09-12T23:23:03Z,2017-09-12T23:23:03Z,00:06:59,6.98
273513,cyclone.ocf.berkeley.edu,abizer,2017-09-13T08:58:02Z,2017-09-13T09:03:55Z,2017-09-13T09:03:55Z,00:05:53,5.88
273516,cyclone.ocf.berkeley.edu,shikhardhingra,2017-09-13T09:06:02Z,2017-09-13T09:22:23Z,2017-09-13T09:22:23Z,00:16:21,16.35
273549,bigbang.ocf.berkeley.edu,shichenh,2017-09-13T09:16:02Z,2017-09-13T10:50:57Z,2017-09-13T10:50:57Z,01:34:55,94.92
273591,hurricane.ocf.berkeley.edu,kwliu,2017-09-13T09:52:01Z,2017-09-13T09:53:31Z,2017-09-13T09:53:31Z,00:01:30,1.5
273602,cyclone.ocf.berkeley.edu,shikhardhingra,2017-09-13T09:55:02Z,2017-09-13T11:49:14Z,2017-09-13T11:49:14Z,01:54:12,114.2
273620,firewhirl.ocf.berkeley.edu,mcint,2017-09-13T10:07:02Z,2017-09-13T11:32:47Z,2017-09-13T11:32:47Z,01:25:45,85.75
273624,eruption.ocf.berkeley.edu,kevinma,2017-09-13T10:08:02Z,2017-09-13T10:09:55Z,2017-09-13T10:09:55Z,00:01:53,1.88
273660,eruption.ocf.berkeley.edu,asai,2017-09-13T10:28:02Z,2017-09-13T11:01:02Z,2017-09-13T11:01:02Z,00:33:00,33
273715,hurricane.ocf.berkeley.edu,ldw,2017-09-13T10:59:03Z,2017-09-13T12:04:56Z,2017-09-13T12:04:56Z,01:05:53,65.88
273716,venom.ocf.berkeley.edu,raymondng,2017-09-13T11:00:02Z,2017-09-13T11:00:47Z,2017-09-13T11:00:47Z,00:00:45,0.75
273721,eruption.ocf.berkeley.edu,raymondng,2017-09-13T11:02:02Z,2017-09-13T15:59:06Z,2017-09-13T15:59:06Z,04:57:04,297.07
273834,madcow.ocf.berkeley.edu,dkessler,2017-09-13T11:58:01Z,2017-09-13T12:57:17Z,2017-09-13T12:57:17Z,00:59:16,59.27
273867,cyclone.ocf.berkeley.edu,hyang,2017-09-13T12:11:01Z,2017-09-13T12:15:39Z,2017-09-13T12:15:39Z,00:04:38,4.63
273908,invasion.ocf.berkeley.edu,soohee,2017-09-13T12:28:02Z,2017-09-13T12:32:02Z,2017-09-13T12:32:02Z,00:04:00,4
273928,hurricane.ocf.berkeley.edu,shichenh,2017-09-13T12:38:02Z,2017-09-13T12:38:50Z,2017-09-13T12:38:50Z,00:00:48,0.8
273933,cyclone.ocf.berkeley.edu,shichenh,2017-09-13T12:40:03Z,2017-09-13T14:55:28Z,2017-09-13T14:55:28Z,02:15:25,135.42
273947,firewhirl.ocf.berkeley.edu,trliu,2017-09-13T12:49:01Z,2017-09-13T14:36:14Z,2017-09-13T14:36:14Z,01:47:13,107.22
273949,avalanche.ocf.berkeley.edu,vaibhavj,2017-09-13T12:50:02Z,2017-09-13T12:57:15Z,2017-09-13T12:57:15Z,00:07:13,7.22
273965,hurricane.ocf.berkeley.edu,ldw,2017-09-13T12:58:02Z,2017-09-13T13:56:24Z,2017-09-13T13:56:24Z,00:58:22,58.37
273986,blizzard.ocf.berkeley.edu,bchieng,2017-09-13T13:07:03Z,2017-09-13T14:01:44Z,2017-09-13T14:01:44Z,00:54:41,54.68
274024,outbreak.ocf.berkeley.edu,vaibhavj,2017-09-13T13:26:03Z,2017-09-13T14:04:28Z,2017-09-13T14:04:28Z,00:38:25,38.42
274041,madcow.ocf.berkeley.edu,shasan,2017-09-13T13:37:02Z,2017-09-13T16:05:28Z,2017-09-13T16:05:28Z,02:28:26,148.43
274082,volcano.ocf.berkeley.edu,keur,2017-09-13T14:00:03Z,2017-09-13T15:42:42Z,2017-09-13T15:42:42Z,01:42:39,102.65
274146,hurricane.ocf.berkeley.edu,bchieng,2017-09-13T14:32:03Z,2017-09-13T14:47:16Z,2017-09-13T14:47:16Z,00:15:13,15.22
274152,firewhirl.ocf.berkeley.edu,trliu,2017-09-13T14:37:02Z,2017-09-13T16:56:16Z,2017-09-13T16:56:16Z,02:19:14,139.23
274170,hurricane.ocf.berkeley.edu,bchieng,2017-09-13T14:49:02Z,2017-09-13T14:52:44Z,2017-09-13T14:52:44Z,00:03:42,3.7
274193,cyanide.ocf.berkeley.edu,baisang,2017-09-13T15:04:02Z,2017-09-13T15:39:18Z,2017-09-13T15:39:18Z,00:35:16,35.27
274238,outbreak.ocf.berkeley.edu,chuang,2017-09-13T15:27:02Z,2017-09-13T15:51:15Z,2017-09-13T15:51:15Z,00:24:13,24.22
274249,venom.ocf.berkeley.edu,bzhen,2017-09-13T15:40:03Z,2017-09-13T17:02:43Z,2017-09-13T17:02:43Z,01:22:40,82.67
274271,outbreak.ocf.berkeley.edu,ldw,2017-09-13T15:55:03Z,2017-09-13T16:44:47Z,2017-09-13T16:44:47Z,00:49:44,49.73
274284,cyclone.ocf.berkeley.edu,shasan,2017-09-13T16:05:02Z,2017-09-13T21:09:35Z,2017-09-13T21:09:35Z,05:04:33,304.55
274286,famine.ocf.berkeley.edu,shikhardhingra,2017-09-13T16:06:01Z,2017-09-13T17:27:20Z,2017-09-13T17:27:20Z,01:21:19,81.32
274299,madcow.ocf.berkeley.edu,jkjhkim,2017-09-13T16:14:02Z,2017-09-13T16:18:53Z,2017-09-13T16:18:53Z,00:04:51,4.85
274306,eruption.ocf.berkeley.edu,raymondng,2017-09-13T16:21:02Z,2017-09-13T17:06:13Z,2017-09-13T17:06:13Z,00:45:11,45.18
274309,hurricane.ocf.berkeley.edu,kuoh,2017-09-13T16:22:03Z,2017-09-13T16:22:10Z,2017-09-13T16:22:10Z,00:00:07,0.12
274311,volcano.ocf.berkeley.edu,kuoh,2017-09-13T16:24:02Z,2017-09-13T16:24:34Z,2017-09-13T16:24:34Z,00:00:32,0.53
274325,bigbang.ocf.berkeley.edu,baisang,2017-09-13T16:41:02Z,2017-09-13T17:01:58Z,2017-09-13T17:01:58Z,00:20:56,20.93
274389,firewhirl.ocf.berkeley.edu,shikhardhingra,2017-09-13T17:44:02Z,2017-09-13T17:53:59Z,2017-09-13T17:53:59Z,00:09:57,9.95
274417,eruption.ocf.berkeley.edu,mcint,2017-09-13T18:15:03Z,2017-09-13T20:20:11Z,2017-09-13T20:20:11Z,02:05:08,125.13
274422,madcow.ocf.berkeley.edu,asai,2017-09-13T18:21:02Z,2017-09-13T19:46:12Z,2017-09-13T19:46:12Z,01:25:10,85.17
274423,wildfire.ocf.berkeley.edu,raymondng,2017-09-13T18:23:02Z,2017-09-13T19:49:07Z,2017-09-13T19:49:07Z,01:26:05,86.08
274427,avalanche.ocf.berkeley.edu,baisang,2017-09-13T18:28:01Z,2017-09-13T21:57:22Z,2017-09-13T21:57:22Z,03:29:21,209.35
274430,bigbang.ocf.berkeley.edu,bzhen,2017-09-13T18:31:02Z,2017-09-13T19:11:22Z,2017-09-13T19:11:22Z,00:40:20,40.33
274432,firewhirl.ocf.berkeley.edu,shichenh,2017-09-13T18:45:02Z,2017-09-13T22:34:32Z,2017-09-13T22:34:32Z,03:49:30,229.5
274436,blight.ocf.berkeley.edu,ldw,2017-09-13T18:47:02Z,2017-09-13T18:47:27Z,2017-09-13T18:47:27Z,00:00:25,0.42
274447,bigbang.ocf.berkeley.edu,bzhen,2017-09-13T19:14:01Z,2017-09-13T21:09:41Z,2017-09-13T21:09:41Z,01:55:40,115.67
274449,cyanide.ocf.berkeley.edu,abizer,2017-09-13T19:20:02Z,2017-09-14T02:22:30Z,2017-09-14T02:22:30Z,07:02:28,422.47
274452,meteorstorm.ocf.berkeley.edu,trliu,2017-09-13T19:29:02Z,2017-09-13T20:18:37Z,2017-09-13T20:18:37Z,00:49:35,49.58
274453,volcano.ocf.berkeley.edu,qpham,2017-09-13T19:30:02Z,2017-09-13T19:31:43Z,2017-09-13T19:31:43Z,00:01:41,1.68
274475,outbreak.ocf.berkeley.edu,shikhardhingra,2017-09-13T21:01:03Z,2017-09-13T22:53:07Z,2017-09-13T22:53:07Z,01:52:04,112.07
274476,drought.ocf.berkeley.edu,ldw,2017-09-13T21:05:01Z,2017-09-13T22:08:50Z,2017-09-13T22:08:50Z,01:03:49,63.82
274477,meteorstorm.ocf.berkeley.edu,andycui,2017-09-13T21:10:02Z,2017-09-13T22:31:09Z,2017-09-13T22:31:09Z,01:21:07,81.12
274478,madcow.ocf.berkeley.edu,shasan,2017-09-13T21:11:01Z,2017-09-13T22:32:32Z,2017-09-13T22:32:32Z,01:21:31,81.52
274479,eruption.ocf.berkeley.edu,mcint,2017-09-13T21:16:01Z,2017-09-14T06:57:10Z,2017-09-14T06:57:10Z,09:41:09,581.15
274484,arsenic.ocf.berkeley.edu,asai,2017-09-13T22:15:02Z,2017-09-14T01:27:33Z,2017-09-14T01:27:33Z,03:12:31,192.52
274485,wildfire.ocf.berkeley.edu,raymondng,2017-09-13T22:19:02Z,2017-09-14T01:27:54Z,2017-09-14T01:27:54Z,03:08:52,188.87
274486,firewhirl.ocf.berkeley.edu,shichenh,2017-09-13T22:37:01Z,2017-09-13T22:37:57Z,2017-09-13T22:37:57Z,00:00:56,0.93
274487,chaos.ocf.berkeley.edu,ldw,2017-09-13T22:42:03Z,2017-09-13T23:15:05Z,2017-09-13T23:15:05Z,00:33:02,33.03
274488,chaos.ocf.berkeley.edu,kuoh,2017-09-14T01:22:02Z,2017-09-14T01:24:36Z,2017-09-14T01:24:36Z,00:02:34,2.57
274489,firewhirl.ocf.berkeley.edu,trliu,2017-09-14T08:04:02Z,2017-09-14T10:28:37Z,2017-09-14T10:28:37Z,02:24:35,144.58
274490,bigbang.ocf.berkeley.edu,shichenh,2017-09-14T08:53:01Z,2017-09-14T13:41:19Z,2017-09-14T13:41:19Z,04:48:18,288.3
274496,eruption.ocf.berkeley.edu,baisang,2017-09-14T09:07:02Z,2017-09-14T10:11:06Z,2017-09-14T10:11:06Z,01:04:04,64.07
274511,cyclone.ocf.berkeley.edu,vaibhavj,2017-09-14T09:13:01Z,2017-09-14T09:27:17Z,2017-09-14T09:27:17Z,00:14:16,14.27
274512,asteroid.ocf.berkeley.edu,shichenh,2017-09-14T09:13:03Z,2017-09-14T09:17:22Z,2017-09-14T09:17:22Z,00:04:19,4.32
274530,cyanide.ocf.berkeley.edu,ahong,2017-09-14T09:33:02Z,2017-09-14T09:35:38Z,2017-09-14T09:35:38Z,00:02:36,2.6
274676,headcrash.ocf.berkeley.edu,bchieng,2017-09-14T11:16:03Z,2017-09-14T11:34:33Z,2017-09-14T11:34:33Z,00:18:30,18.5
274703,eruption.ocf.berkeley.edu,baisang,2017-09-14T11:28:03Z,2017-09-14T15:02:05Z,2017-09-14T15:02:05Z,03:34:02,214.03
274711,acid.ocf.berkeley.edu,vaibhavj,2017-09-14T11:35:02Z,2017-09-14T12:27:54Z,2017-09-14T12:27:54Z,00:52:52,52.87
274713,headcrash.ocf.berkeley.edu,bchieng,2017-09-14T11:36:01Z,2017-09-14T11:58:54Z,2017-09-14T11:58:54Z,00:22:53,22.88
274782,blight.ocf.berkeley.edu,justinc,2017-09-14T12:20:02Z,2017-09-14T12:47:59Z,2017-09-14T12:47:59Z,00:27:57,27.95
274792,venom.ocf.berkeley.edu,shasan,2017-09-14T12:24:02Z,2017-09-14T15:06:55Z,2017-09-14T15:06:55Z,02:42:53,162.88
274807,cyclone.ocf.berkeley.edu,trliu,2017-09-14T12:33:02Z,2017-09-14T12:50:50Z,2017-09-14T12:50:50Z,00:17:48,17.8
274819,madcow.ocf.berkeley.edu,jonny,2017-09-14T12:37:03Z,2017-09-14T12:40:15Z,2017-09-14T12:40:15Z,00:03:12,3.2
274820,hurricane.ocf.berkeley.edu,asai,2017-09-14T12:37:03Z,2017-09-14T14:45:44Z,2017-09-14T14:45:44Z,02:08:41,128.68
274998,famine.ocf.berkeley.edu,kpengboy,2017-09-14T14:17:01Z,2017-09-14T14:18:39Z,2017-09-14T14:18:39Z,00:01:38,1.63
275011,avalanche.ocf.berkeley.edu,zhougy,2017-09-14T14:22:02Z,2017-09-14T14:26:47Z,2017-09-14T14:26:47Z,00:04:45,4.75
275089,cyclone.ocf.berkeley.edu,mcint,2017-09-15T10:09:01Z,2017-09-15T10:48:00Z,2017-09-15T10:48:00Z,00:38:59,38.98
275116,firewhirl.ocf.berkeley.edu,andycui,2017-09-15T10:28:01Z,2017-09-15T10:58:38Z,2017-09-15T10:58:38Z,00:30:37,30.62
275186,hurricane.ocf.berkeley.edu,gleeb,2017-09-15T11:12:02Z,2017-09-15T11:17:02Z,2017-09-15T11:17:02Z,00:05:00,5
275220,invasion.ocf.berkeley.edu,ahong,2017-09-15T11:35:03Z,2017-09-15T12:02:46Z,2017-09-15T12:02:46Z,00:27:43,27.72
275281,heatwave.ocf.berkeley.edu,andycui,2017-09-15T12:12:01Z,2017-09-15T15:34:33Z,2017-09-15T15:34:33Z,03:22:32,202.53
275282,cyclone.ocf.berkeley.edu,shikhardhingra,2017-09-15T12:12:02Z,2017-09-15T12:13:18Z,2017-09-15T12:13:18Z,00:01:16,1.27
275319,outbreak.ocf.berkeley.edu,justinc,2017-09-15T12:38:02Z,2017-09-15T12:42:44Z,2017-09-15T12:42:44Z,00:04:42,4.7
275342,cyclone.ocf.berkeley.edu,shasan,2017-09-15T12:55:02Z,2017-09-15T22:02:13Z,2017-09-15T22:02:13Z,09:07:11,547.18
275351,invasion.ocf.berkeley.edu,zdong,2017-09-15T13:03:01Z,2017-09-15T15:34:42Z,2017-09-15T15:34:42Z,02:31:41,151.68
275439,eruption.ocf.berkeley.edu,shikhardhingra,2017-09-15T14:08:02Z,2017-09-15T14:52:40Z,2017-09-15T14:52:40Z,00:44:38,44.63
275440,firewhirl.ocf.berkeley.edu,chuang,2017-09-15T14:08:03Z,2017-09-15T14:19:33Z,2017-09-15T14:19:33Z,00:11:30,11.5
275454,surge.ocf.berkeley.edu,chunhaowang,2017-09-15T14:19:01Z,2017-09-15T14:59:25Z,2017-09-15T14:59:25Z,00:40:24,40.4
275469,plague.ocf.berkeley.edu,justinc,2017-09-15T14:35:02Z,2017-09-15T16:29:57Z,2017-09-15T16:29:57Z,01:54:55,114.92
275470,cyanide.ocf.berkeley.edu,kpengboy,2017-09-15T14:35:02Z,2017-09-16T01:44:48Z,2017-09-16T01:44:48Z,11:09:46,669.77
275478,meteorstorm.ocf.berkeley.edu,shichenh,2017-09-15T14:43:03Z,2017-09-15T15:18:30Z,2017-09-15T15:18:30Z,00:35:27,35.45
275496,eruption.ocf.berkeley.edu,baisang,2017-09-15T15:01:01Z,2017-09-15T18:18:38Z,2017-09-15T18:18:38Z,03:17:37,197.62
275529,arsenic.ocf.berkeley.edu,kuoh,2017-09-15T15:27:02Z,2017-09-15T16:33:02Z,2017-09-15T16:33:02Z,01:06:00,66
275535,firewhirl.ocf.berkeley.edu,shasan,2017-09-15T15:34:02Z,2017-09-15T15:36:38Z,2017-09-15T15:36:38Z,00:02:36,2.6
275538,firewhirl.ocf.berkeley.edu,zdong,2017-09-15T15:38:02Z,2017-09-15T22:04:00Z,2017-09-15T22:04:00Z,06:25:58,385.97
275540,heatwave.ocf.berkeley.edu,shikhardhingra,2017-09-15T15:40:02Z,2017-09-16T01:50:55Z,2017-09-16T01:50:55Z,10:10:53,610.88
275544,hailstorm.ocf.berkeley.edu,vaibhavj,2017-09-15T15:51:01Z,2017-09-15T17:23:55Z,2017-09-15T17:23:55Z,01:32:54,92.9
275597,chaos.ocf.berkeley.edu,vaibhavj,2017-09-15T17:20:03Z,2017-09-15T17:23:44Z,2017-09-15T17:23:44Z,00:03:41,3.68
275603,plague.ocf.berkeley.edu,shichenh,2017-09-15T17:30:02Z,2017-09-15T17:39:44Z,2017-09-15T17:39:44Z,00:09:42,9.7
275607,venom.ocf.berkeley.edu,keur,2017-09-15T17:37:02Z,2017-09-15T18:26:21Z,2017-09-15T18:26:21Z,00:49:19,49.32
275610,madcow.ocf.berkeley.edu,shichenh,2017-09-15T17:51:02Z,2017-09-15T23:23:43Z,2017-09-15T23:23:43Z,05:32:41,332.68
275614,arsenic.ocf.berkeley.edu,vaibhavj,2017-09-15T18:48:02Z,2017-09-15T20:14:08Z,2017-09-15T20:14:08Z,01:26:06,86.1
275615,venom.ocf.berkeley.edu,keur,2017-09-15T20:13:01Z,2017-09-15T20:14:55Z,2017-09-15T20:14:55Z,00:01:54,1.9
275616,outbreak.ocf.berkeley.edu,andycui,2017-09-15T20:47:02Z,2017-09-15T22:03:02Z,2017-09-15T22:03:02Z,01:16:00,76
275617,eruption.ocf.berkeley.edu,baisang,2017-09-15T21:00:01Z,2017-09-15T21:49:47Z,2017-09-15T21:49:47Z,00:49:46,49.77
275618,firewhirl.ocf.berkeley.edu,mcint,2017-09-15T23:10:02Z,2017-09-16T07:27:11Z,2017-09-16T07:27:11Z,08:17:09,497.15
275619,bigbang.ocf.berkeley.edu,shikhardhingra,2017-09-15T23:45:01Z,2017-09-16T01:53:01Z,2017-09-16T01:53:01Z,02:08:00,128
275620,bigbang.ocf.berkeley.edu,shichenh,2017-09-16T08:50:01Z,2017-09-16T21:10:31Z,2017-09-16T21:10:31Z,12:20:30,740.5
275626,famine.ocf.berkeley.edu,vaibhavj,2017-09-16T11:13:01Z,2017-09-16T11:31:04Z,2017-09-16T11:31:04Z,00:18:03,18.05
275629,drought.ocf.berkeley.edu,vaibhavj,2017-09-16T11:22:04Z,2017-09-16T11:32:37Z,2017-09-16T11:32:37Z,00:10:33,10.55
275631,sinkhole.ocf.berkeley.edu,kuoh,2017-09-16T11:31:02Z,2017-09-16T12:14:41Z,2017-09-16T12:14:41Z,00:43:39,43.65
275632,avalanche.ocf.berkeley.edu,vaibhavj,2017-09-16T11:34:02Z,2017-09-16T12:42:20Z,2017-09-16T12:42:20Z,01:08:18,68.3
275651,blight.ocf.berkeley.edu,ldw,2017-09-16T13:10:03Z,2017-09-16T13:47:28Z,2017-09-16T13:47:28Z,00:37:25,37.42
275657,heatwave.ocf.berkeley.edu,shaurya,2017-09-16T13:34:02Z,2017-09-16T16:47:20Z,2017-09-16T16:47:20Z,03:13:18,193.3
275663,avalanche.ocf.berkeley.edu,ahong,2017-09-16T14:18:02Z,2017-09-16T15:00:39Z,2017-09-16T15:00:39Z,00:42:37,42.62
275665,cyclone.ocf.berkeley.edu,shasan,2017-09-16T14:25:01Z,2017-09-16T23:13:49Z,2017-09-16T23:13:49Z,08:48:48,528.8
275669,famine.ocf.berkeley.edu,shichenh,2017-09-16T14:45:01Z,2017-09-16T15:31:26Z,2017-09-16T15:31:26Z,00:46:25,46.42
275674,avalanche.ocf.berkeley.edu,trliu,2017-09-16T15:07:03Z,2017-09-16T17:29:12Z,2017-09-16T17:29:12Z,02:22:09,142.15
275686,drought.ocf.berkeley.edu,ashleychien,2017-09-16T15:37:02Z,2017-09-16T15:39:01Z,2017-09-16T15:39:01Z,00:01:59,1.98
275687,drought.ocf.berkeley.edu,vaibhavj,2017-09-16T15:41:02Z,2017-09-16T16:32:13Z,2017-09-16T16:32:13Z,00:51:11,51.18
275690,destruction.ocf.berkeley.edu,dkessler,2017-09-16T15:55:03Z,2017-09-16T16:07:17Z,2017-09-16T16:07:17Z,00:12:14,12.23
275697,drought.ocf.berkeley.edu,baisang,2017-09-16T17:03:02Z,2017-09-16T17:06:46Z,2017-09-16T17:06:46Z,00:03:44,3.73
275698,sinkhole.ocf.berkeley.edu,kuoh,2017-09-16T17:08:03Z,2017-09-16T17:18:57Z,2017-09-16T17:18:57Z,00:10:54,10.9
275699,drought.ocf.berkeley.edu,abizer,2017-09-16T17:11:01Z,2017-09-16T18:43:58Z,2017-09-16T18:43:58Z,01:32:57,92.95
275703,famine.ocf.berkeley.edu,christam,2017-09-16T17:32:02Z,2017-09-16T18:01:52Z,2017-09-16T18:01:52Z,00:29:50,29.83
275704,venom.ocf.berkeley.edu,jucheng,2017-09-16T17:34:02Z,2017-09-16T19:49:27Z,2017-09-16T19:49:27Z,02:15:25,135.42
275709,madcow.ocf.berkeley.edu,ldw,2017-09-16T17:45:02Z,2017-09-16T19:24:59Z,2017-09-16T19:24:59Z,01:39:57,99.95
275713,invasion.ocf.berkeley.edu,baisang,2017-09-16T17:55:03Z,2017-09-16T19:22:00Z,2017-09-16T19:22:00Z,01:26:57,86.95
275715,outbreak.ocf.berkeley.edu,bchieng,2017-09-16T18:01:02Z,2017-09-16T18:01:56Z,2017-09-16T18:01:56Z,00:00:54,0.9
275719,cyanide.ocf.berkeley.edu,keur,2017-09-16T18:13:03Z,2017-09-16T19:41:04Z,2017-09-16T19:41:04Z,01:28:01,88.02
275724,famine.ocf.berkeley.edu,christam,2017-09-16T19:12:02Z,2017-09-16T19:12:05Z,2017-09-16T19:12:05Z,00:00:03,0.05
275725,avalanche.ocf.berkeley.edu,trliu,2017-09-16T19:28:00Z,2017-09-16T22:29:29Z,2017-09-16T22:29:29Z,03:01:29,181.48
275726,firewhirl.ocf.berkeley.edu,andycui,2017-09-16T19:31:02Z,2017-09-16T19:36:31Z,2017-09-16T19:36:31Z,00:05:29,5.48
275727,acid.ocf.berkeley.edu,shasan,2017-09-16T21:33:02Z,2017-09-16T23:12:23Z,2017-09-16T23:12:23Z,01:39:21,99.35
275728,drought.ocf.berkeley.edu,vaibhavj,2017-09-16T23:17:02Z,2017-09-17T04:25:54Z,2017-09-17T04:25:54Z,05:08:52,308.87
275729,eruption.ocf.berkeley.edu,baisang,2017-09-16T23:19:01Z,2017-09-17T00:33:46Z,2017-09-17T00:33:46Z,01:14:45,74.75
275730,bigbang.ocf.berkeley.edu,mcint,2017-09-17T00:30:02Z,2017-09-17T11:56:06Z,2017-09-17T11:56:06Z,11:26:04,686.07
275731,outbreak.ocf.berkeley.edu,trliu,2017-09-17T09:15:04Z,2017-09-17T11:57:09Z,2017-09-17T11:57:09Z,02:42:05,162.08
275732,firewhirl.ocf.berkeley.edu,shichenh,2017-09-17T09:55:02Z,2017-09-17T11:33:11Z,2017-09-17T11:33:11Z,01:38:09,98.15
275733,cyclone.ocf.berkeley.edu,shasan,2017-09-17T11:04:01Z,2017-09-17T21:48:01Z,2017-09-17T21:48:01Z,10:44:00,644
275743,bigbang.ocf.berkeley.edu,mcint,2017-09-17T12:12:02Z,2017-09-17T18:39:16Z,2017-09-17T18:39:16Z,06:27:14,387.23
